batch_k,candidates,survivors,survivor_n,is_prime
2972,2101514,84,76928213182129,False
2972,2101514,84,76934423085529,False
2972,2101514,84,76919161907449,False
2972,2101514,84,76913057860081,False
2972,2101514,84,76937475502801,False
2972,2101514,84,76920810743401,False
2972,2101514,84,76912321181089,False
2972,2101514,84,76916741307961,False
2972,2101514,84,76922494679209,False
2972,2101514,84,76917758656729,False
2972,2101514,84,76935054615169,False
2972,2101514,84,76931651402761,False
2972,2101514,84,76929967366729,False
2972,2101514,84,76928704351801,False
2972,2101514,84,76930739214289,False
2972,2101514,84,76916636065369,False
2972,2101514,84,76929862115089,False
2972,2101514,84,76922740254721,False
2972,2101514,84,76919547803641,False
2972,2101514,84,76912426420729,False
2972,2101514,84,76936282596889,False
2972,2101514,84,76921266807529,False
2972,2101514,84,76933230203281,False
2972,2101514,84,76925336362681,False
2972,2101514,84,76924950451969,False
2972,2101514,84,76934633595121,False
2972,2101514,84,76928528933881,False
2972,2101514,84,76937159732689,False
2972,2101514,84,76935124785289,False
2972,2101514,84,76932598681129,False
2972,2101514,84,76917337684009,False
2972,2101514,84,76915899369241,False
2972,2101514,84,76916215095721,False
2972,2101514,84,76931160223681,False
2972,2101514,84,76929441109249,False
2972,2101514,84,76936177340929,False
2972,2101514,84,76918319955481,False
2972,2101514,84,76914811871881,False
2972,2101514,84,76927476430561,False
2972,2101514,84,76916285257249,False
2972,2101514,84,76912215941521,False
2972,2101514,84,76918179630601,False
2972,2101514,84,76927336097329,False
2972,2101514,84,76930212954169,False
2972,2101514,84,76929370941721,False
2972,2101514,84,76934282745961,False
2972,2101514,84,76918390117969,False
2972,2101514,84,76933054780201,False
2972,2101514,84,76924494376921,False
2972,2101514,84,76926529183729,False
2972,2101514,84,76914320746561,False
2972,2101514,84,76937124647161,False
2972,2101514,84,76931019887089,False
2972,2101514,84,76934072236849,False
2973,2101514,91,76961861929681,False
2973,2101514,91,76948633129369,False
2973,2101514,91,76955756188249,False
2973,2101514,91,76962844485409,False
2973,2101514,91,76951650739681,False
2973,2101514,91,76960844289289,False
2973,2101514,91,76941019189609,False
2973,2101514,91,76952212162081,False
2973,2101514,91,76949159452489,False
2973,2101514,91,76953229745401,False
2973,2101514,91,76937966702041,False
2973,2101514,91,76961370654169,False
2973,2101514,91,76940949016801,False
2973,2101514,91,76941685832881,False
2973,2101514,91,76963055033881,False
2973,2101514,91,76940106945601,False
2973,2101514,91,76959440658409,False
2973,2101514,91,76956387805441,False
2973,2101514,91,76944176999089,False
2973,2101514,91,76954071888409,False
2973,2101514,91,76940843757649,False
2973,2101514,91,76946948907481,False
2973,2101514,91,76943896302289,False
2973,2101514,91,76951019141929,False
2973,2101514,91,76957159785529,False
2973,2101514,91,76940071859401,False
2973,2101514,91,76955335111561,False
2973,2101514,91,76952071806289,False
2973,2101514,91,76958177401561,False
2973,2101514,91,76948212072169,False
2973,2101514,91,76943124388729,False
2973,2101514,91,76939054363081,False
2973,2101514,91,76946176978609,False
2973,2101514,91,76961440836289,False
2973,2101514,91,76950598078201,False
2973,2101514,91,76938492988681,False
2973,2101514,91,76958844119161,False
2973,2101514,91,76947650664361,False
2973,2101514,91,76940422721761,False
2973,2101514,91,76943475258049,False
2973,2101514,91,76953756084241,False
2973,2101514,91,76956422895361,False
2973,2101514,91,76942177045561,False
2973,2101514,91,76962177750481,False
2973,2101514,91,76940808671281,False
2973,2101514,91,76952001628441,False
2973,2101514,91,76938107044969,False
2973,2101514,91,76953370102249,False
2973,2101514,91,76937861444929,False
2973,2101514,91,76948176984121,False
2973,2101514,91,76939019277121,False
2973,2101514,91,76959370477201,False
2973,2101514,91,76938001787761,False
2973,2101514,91,76946001540769,False
2973,2101514,91,76947159434209,False
2973,2101514,91,76959686292889,False
2973,2101514,91,76944422609209,False
2973,2101514,91,76960949562121,False
2973,2101514,91,76942387565761,False
2973,2101514,91,76945685753161,False
2973,2101514,91,76957651047601,False
2973,2101514,91,76955475470329,False
2973,2101514,91,76949369982241,False
2973,2101514,91,76947440136961,False
2973,2101514,91,76962704119921,False
2973,2101514,91,76950808609921,False
2973,2101514,91,76953545548489,False
2973,2101514,91,76952527963081,False
2973,2101514,91,76963019942449,False
2973,2101514,91,76941650746321,False
2973,2101514,91,76961686473961,False
2973,2101514,91,76941334967641,False
2973,2101514,91,76938212302249,False
2973,2101514,91,76954492961641,False
2973,2101514,91,76939229793001,False
2973,2101514,91,76950422635321,False
2973,2101514,91,76957861588969,False
2973,2101514,91,76955650918969,False
2973,2101514,91,76960739016529,False
2973,2101514,91,76945475228449,False
2973,2101514,91,76942422652489,False
2973,2101514,91,76950738432649,False
2973,2101514,91,76962949759609,False
2973,2101514,91,76959896837041,False
2973,2101514,91,76949545423921,False
2973,2101514,91,76948527864961,False
2973,2101514,91,76957686137809,False
2973,2101514,91,76941791092609,False
2973,2101514,91,76952387607001,False
2973,2101514,91,76961546109529,False
2973,2101514,91,76961125017001,False
2974,2101514,99,76974074139169,False
2974,2101514,99,76969968202009,False
2974,2101514,99,76965897466441,False
2974,2101514,99,76982216150401,False
2974,2101514,99,76975056772849,False
2974,2101514,99,76988322941401,False
2974,2101514,99,76987270029121,False
2974,2101514,99,76983233932081,False
2974,2101514,99,76983760373521,False
2974,2101514,99,76964423605969,False
2974,2101514,99,76980636847321,False
2974,2101514,99,76984707972649,False
2974,2101514,99,76969441807729,False
2974,2101514,99,76971477208921,False
2974,2101514,99,76982742588361,False
2974,2101514,99,76975548092041,False
2974,2101514,99,76965371086081,False
2974,2101514,99,76967476618321,False
2974,2101514,99,76974600549289,False
2974,2101514,99,76981373853409,False
2974,2101514,99,76978320565441,False
2974,2101514,99,76979970035329,False
2974,2101514,99,76973231886721,False
2974,2101514,99,76983023356009,False
2974,2101514,99,76967125694281,False
2974,2101514,99,76964072688889,False
2974,2101514,99,76985058936769,False
2974,2101514,99,76968318839281,False
2974,2101514,99,76977759047809,False
2974,2101514,99,76980812324641,False
2974,2101514,99,76975688469241,False
2974,2101514,99,76964493789481,False
2974,2101514,99,76981795001329,False
2974,2101514,99,76979548892401,False
2974,2101514,99,76976706207769,False
2974,2101514,99,76972424732449,False
2974,2101514,99,76967336248609,False
2974,2101514,99,76974003951289,False
2974,2101514,99,76969020693601,False
2974,2101514,99,76965862374361,False
2974,2101514,99,76983269028121,False
2974,2101514,99,76977057153649,False
2974,2101514,99,76965230718289,False
2974,2101514,99,76988638816489,False
2974,2101514,99,76971687769201,False
2974,2101514,99,76983900758209,False
2974,2101514,99,76978811895049,False
2974,2101514,99,76982532012961,False
2974,2101514,99,76986954156841,False
2974,2101514,99,76968283746649,False
2974,2101514,99,76980847420129,False
2974,2101514,99,76970319132529,False
2974,2101514,99,76983655085089,False
2974,2101514,99,76980601751881,False
2974,2101514,99,76987866678529,False
2974,2101514,99,76975653374929,False
2974,2101514,99,76985690674201,False
2974,2101514,99,76985374805161,False
2974,2101514,99,76966809863329,False
2974,2101514,99,76979268131089,False
2974,2101514,99,76971126275761,False
2974,2101514,99,76969231250521,False
2974,2101514,99,76981444044649,False
2974,2101514,99,76975337526481,False
2974,2101514,99,76989059984281,False
2974,2101514,99,76965651822049,False
2974,2101514,99,76968213561409,False
2974,2101514,99,76965160534441,False
2974,2101514,99,76978390755289,False
2974,2101514,99,76986427704481,False
2974,2101514,99,76977267721561,False
2974,2101514,99,76978285470529,False
2974,2101514,99,76971161369041,False
2974,2101514,99,76972179077641,False
2974,2101514,99,76968108283609,False
2974,2101514,99,76981022897689,False
2974,2101514,99,76965125442529,False
2974,2101514,99,76985480094769,False
2974,2101514,99,76971793049449,False
2974,2101514,99,76981970479969,False
2974,2101514,99,76984006046809,False
2974,2101514,99,76968178468801,False
2974,2101514,99,76966002742729,False
2974,2101514,99,76986182027329,False
2974,2101514,99,76979057560441,False
2974,2101514,99,76973968857361,False
2974,2101514,99,76989235471201,False
2974,2101514,99,76967862635689,False
2974,2101514,99,76979233035961,False
2974,2101514,99,76976179790449,False
2974,2101514,99,76984321913041,False
2974,2101514,99,76978846990081,False
2974,2101514,99,76976390357161,False
2974,2101514,99,76964599064809,False
2974,2101514,99,76964177963929,False
2974,2101514,99,76984532490889,False
2974,2101514,99,76985550287881,False
2974,2101514,99,76973758293961,False
2974,2101514,99,76975372620721,False
2975,2101514,91,77012752527481,False
2975,2101514,91,77013770511001,False
2975,2101514,91,77000502150049,False
2975,2101514,91,77008645558849,False
2975,2101514,91,77011699448161,False
2975,2101514,91,76992394269961,False
2975,2101514,91,77006644767649,False
2975,2101514,91,77007171289129,False
2975,2101514,91,77013279069841,False
2975,2101514,91,77004117489601,False
2975,2101514,91,77012190884281,False
2975,2101514,91,76998010072201,False
2975,2101514,91,77013559893169,False
2975,2101514,91,77006434159561,False
2975,2101514,91,77008856169961,False
2975,2101514,91,76995237244249,False
2975,2101514,91,76991551917289,False
2975,2101514,91,77009874127729,False
2975,2101514,91,76995061750489,False
2975,2101514,91,76992745251601,False
2975,2101514,91,76996816697089,False
2975,2101514,91,77001906155329,False
2975,2101514,91,76996079617081,False
2975,2101514,91,76992008191081,False
2975,2101514,91,77002186957921,False
2975,2101514,91,76999905451681,False
2975,2101514,91,77010295353601,False
2975,2101514,91,77010084740521,False
2975,2101514,91,76993798201321,False
2975,2101514,91,77008715762521,False
2975,2101514,91,77005661932369,False
2975,2101514,91,76999554453721,False
2975,2101514,91,77011664345641,False
2975,2101514,91,76999449154489,False
2975,2101514,91,77007978625561,False
2975,2101514,91,77003239972201,False
2975,2101514,91,76995763726729,False
2975,2101514,91,77013068452681,False
2975,2101514,91,76999168356889,False
2975,2101514,91,76998817360609,False
2975,2101514,91,77008329642721,False
2975,2101514,91,77007065984689,False
2975,2101514,91,76994851158241,False
2975,2101514,91,77011278218449,False
2975,2101514,91,76991797603009,False
2975,2101514,91,77010119842681,False
2975,2101514,91,77014191747529,False
2975,2101514,91,76994289580321,False
2975,2101514,91,77000642550001,False
2975,2101514,91,77009803923529,False
2975,2101514,91,77007768015649,False
2975,2101514,91,77004714204289,False
2975,2101514,91,76997343184969,False
2975,2101514,91,77003450575921,False
2975,2101514,91,76999378955041,False
2975,2101514,91,76998220668769,False
2975,2101514,91,76999238556241,False
2975,2101514,91,76990604276041,False
2975,2101514,91,76995693528961,False
2975,2101514,91,77005346022361,False
2975,2101514,91,77011980268609,False
2975,2101514,91,76990077811201,False
2975,2101514,91,76999765052401,False
2975,2101514,91,77013489687289,False
2975,2101514,91,76996184914009,False
2975,2101514,91,77010962296921,False
2975,2101514,91,76998325967161,False
2975,2101514,91,77010856989889,False
2975,2101514,91,77007803117281,False
2975,2101514,91,77014612985209,False
2975,2101514,91,77006399058241,False
2975,2101514,91,77007873320569,False
2975,2101514,91,76994640566281,False
2975,2101514,91,76992604858849,False
2975,2101514,91,77012506808329,False
2975,2101514,91,77013981129121,False
2975,2101514,91,77013665202049,False
2975,2101514,91,77001449852209,False
2975,2101514,91,77000607450001,False
2975,2101514,91,76990428787561,False
2975,2101514,91,77008750864369,False
2975,2101514,91,77000431950121,False
2975,2101514,91,77003485676569,False
2975,2101514,91,76994710763569,False
2975,2101514,91,77013454584361,False
2975,2101514,91,76991657211121,False
2975,2101514,91,77009382699001,False
2975,2101514,91,77002853866129,False
2975,2101514,91,77005907640601,False
2975,2101514,91,76997167688809,False
2975,2101514,91,76997764376569,False
2977,2101514,79,77059586732881,False
2977,2101514,79,77050422398569,False
2977,2101514,79,77047367741569,False
2977,2101514,79,77049404172841,False
2977,2101514,79,77058533333401,False
2977,2101514,79,77057515054081,False
2977,2101514,79,77054003797681,False
2977,2101514,79,77060113435321,False
2977,2101514,79,77058006636361,False
2977,2101514,79,77044839795361,False
2977,2101514,79,77047894402249,False
2977,2101514,79,77047824180721,False
2977,2101514,79,77061412642369,False
2977,2101514,79,77053266444001,False
2977,2101514,79,77062430947441,False
2977,2101514,79,77066047740529,False
2977,2101514,79,77063273687761,False
2977,2101514,79,77046981524881,False
2977,2101514,79,77047718848489,False
2977,2101514,79,77059937867641,False
2977,2101514,79,77045928211561,False
2977,2101514,79,77045717549761,False
2977,2101514,79,77042873643649,False
2977,2101514,79,77063695059649,False
2977,2101514,79,77045261116849,False
2977,2101514,79,77051475742609,False
2977,2101514,79,77048421064729,False
2977,2101514,79,77053512228169,False
2977,2101514,79,77049053062081,False
2977,2101514,79,77052774876841,False
2977,2101514,79,77064327119641,False
2977,2101514,79,77064994296889,False
2977,2101514,79,77054038909849,False
2977,2101514,79,77066258430121,False
2977,2101514,79,77050984181161,False
2977,2101514,79,77041679920921,False
2977,2101514,79,77055057166201,False
2977,2101514,79,77062044693001,False
2977,2101514,79,77063063002249,False
2977,2101514,79,77060148548881,False
2977,2101514,79,77060008094689,False
2977,2101514,79,77044874905441,False
2977,2101514,79,77064537806881,False
2977,2101514,79,77049263728441,False
2977,2101514,79,77047473073561,False
2977,2101514,79,77058427993849,False
2977,2101514,79,77056637232481,False
2977,2101514,79,77061482870089,False
2977,2101514,79,77065801936369,False
2977,2101514,79,77054354919721,False
2977,2101514,79,77062887431209,False
2977,2101514,79,77041995905449,False
2977,2101514,79,77050668178201,False
2977,2101514,79,77060850821761,False
2977,2101514,79,77047086856609,False
2977,2101514,79,77044453585009,False
2977,2101514,79,77042417219161,False
2977,2101514,79,77058779125969,False
2977,2101514,79,77061377528521,False
2977,2101514,79,77046560198689,False
2977,2101514,79,77048140177849,False
2977,2101514,79,77065907280961,False
2977,2101514,79,77045085566089,False
2977,2101514,79,77046103763281,False
2977,2101514,79,77063414144929,False
2977,2101514,79,77053687788529,False
2977,2101514,79,77062536289729,False
2977,2101514,79,77059481392609,False
2977,2101514,79,77060675253241,False
2977,2101514,79,77055583853161,False
2977,2101514,79,77064572921449,False
2977,2101514,79,77052353534809,False
2977,2101514,79,77066785155361,False
2977,2101514,79,77065591247401,False
2977,2101514,79,77045401557601,False
2977,2101514,79,77050106396761,False
2977,2101514,79,77051721523921,False
2977,2101514,79,77063940860449,False
2977,2101514,79,77056215879889,False
2976,2101514,91,77024968773769,False
2976,2101514,91,77037150880561,False
2976,2101514,91,77017807408441,False
2976,2101514,91,77018860529521,False
2976,2101514,91,77021914621369,False
2976,2101514,91,77040240444049,False
2976,2101514,91,77033078368801,False
2976,2101514,91,77028022986721,False
2976,2101514,91,77021879516521,False
2976,2101514,91,77015771394769,False
2976,2101514,91,77034131594281,False
2976,2101514,91,77038204133881,False
2976,2101514,91,77018825425369,False
2976,2101514,91,77027461287841,False
2976,2101514,91,77036624256601,False
2976,2101514,91,77021352944761,False
2976,2101514,91,77035676338009,False
2976,2101514,91,77023389032209,False
2976,2101514,91,77037712614769,False
2976,2101514,91,77017351058209,False
2976,2101514,91,77032551758761,False
2976,2101514,91,77033920948609,False
2976,2101514,91,77040415989289,False
2976,2101514,91,77022090145729,False
2976,2101514,91,77027180439169,False
2976,2101514,91,77041047953809,False
2976,2101514,91,77034307132561,False
2976,2101514,91,77030410229809,False
2976,2101514,91,77023283716681,False
2976,2101514,91,77035500798169,False
2976,2101514,91,77024301769801,False
2976,2101514,91,77034517778761,False
2976,2101514,91,77025565569241,False
2976,2101514,91,77030445336601,False
2976,2101514,91,77036554040209,False
2976,2101514,91,77031674079361,False
2976,2101514,91,77020826374801,False
2976,2101514,91,77029988948929,False
2976,2101514,91,77035184826961,False
2976,2101514,91,77026021943809,False
2976,2101514,91,77031393223009,False
2976,2101514,91,77026653849289,False
2976,2101514,91,77029357029769,False
2976,2101514,91,77037501964201,False
2976,2101514,91,77022230565361,False
2976,2101514,91,77027671924681,False
2976,2101514,91,77024617718689,False
2976,2101514,91,77017140435481,False
2976,2101514,91,77038765871929,False
2976,2101514,91,77018404176169,False
2976,2101514,91,77031498544081,False
2976,2101514,91,77035571014081,False
2976,2101514,91,77017245746809,False
2976,2101514,91,77040661752961,False
2976,2101514,91,77020299806641,False
2976,2101514,91,77039784027361,False
2976,2101514,91,77017702096729,False
2976,2101514,91,77025074090449,False
2976,2101514,91,77028128305489,False
2976,2101514,91,77022019935961,False
2976,2101514,91,77027882561809,False
2976,2101514,91,77023037980729,False
2976,2101514,91,77017070227969,False
2976,2101514,91,77029286816689,False
2976,2101514,91,77026232578681,False
2976,2101514,91,77017666992841,False
2976,2101514,91,77029883628889,False
2976,2101514,91,77028865538881,False
2976,2101514,91,77039046741721,False
2976,2101514,91,77036308283089,False
2976,2101514,91,77031919829089,False
2976,2101514,91,77017982928121,False
2976,2101514,91,77038344568201,False
2976,2101514,91,77025179407201,False
2976,2101514,91,77019071154601,False
2976,2101514,91,77024723035129,False
2976,2101514,91,77030831511841,False
2976,2101514,91,77039994681049,False
2976,2101514,91,77035922094121,False
2976,2101514,91,77037080663929,False
2976,2101514,91,77031990043369,False
2976,2101514,91,77027075121049,False
2976,2101514,91,77030129375761,False
2976,2101514,91,77031147474121,False
2976,2101514,91,77033815625881,False
2976,2101514,91,77027285757361,False
2976,2101514,91,77028303836929,False
2976,2101514,91,77018123344009,False
2976,2101514,91,77018544592441,False
2976,2101514,91,77027707030849,False
2976,2101514,91,77030340016249,False
2978,2101514,86,77073843447241,False
2978,2101514,86,77070788326009,False
2978,2101514,86,77068751612161,False
2978,2101514,86,77079918753289,False
2978,2101514,86,77085010957249,False
2978,2101514,86,77077917036409,False
2978,2101514,86,77086064537689,False
2978,2101514,86,77081499074449,False
2978,2101514,86,77073281581321,False
2978,2101514,86,77091613513489,False
2978,2101514,86,77083535956729,False
2978,2101514,86,77080480643401,False
2978,2101514,86,77074370198401,False
2978,2101514,86,77076336751969,False
2978,2101514,86,77083184768209,False
2978,2101514,86,77086240135129,False
2978,2101514,86,77074651133089,False
2978,2101514,86,77089927727569,False
2978,2101514,86,77085221672761,False
2978,2101514,86,77088277080049,False
2978,2101514,86,77077706330881,False
2978,2101514,86,77092807623001,False
2978,2101514,86,77079286629361,False
2978,2101514,86,77087715161521,False
2978,2101514,86,77084659765369,False
2978,2101514,86,77072438786281,False
2978,2101514,86,77069102767801,False
2978,2101514,86,77092772502001,False
2978,2101514,86,77085432388561,False
2978,2101514,86,77067311882401,False
2978,2101514,86,77071174602361,False
2978,2101514,86,77092561776169,False
2978,2101514,86,77088698520289,False
2978,2101514,86,77076477221041,False
2978,2101514,86,77091192065281,False
2978,2101514,86,77091086703409,False
2978,2101514,86,77068786727689,False
2978,2101514,86,77071736460601,False
2978,2101514,86,77084062741009,False
2978,2101514,86,77088768760441,False
2978,2101514,86,77073492280801,False
2978,2101514,86,77083325243521,False
2978,2101514,86,77074159497721,False
2978,2101514,86,77075177887009,False
2978,2101514,86,77069067652201,False
2978,2101514,86,77072122739329,False
2978,2101514,86,77087399083249,False
2978,2101514,86,77079497337049,False
2978,2101514,86,77076442103761,False
2978,2101514,86,77072368553569,False
2978,2101514,86,77090700377161,False
2978,2101514,86,77083430600089,False
2978,2101514,86,77067838611241,False
2978,2101514,86,77071912041721,False
2978,2101514,86,77084905599601,False
2978,2101514,86,77078022389281,False
2978,2101514,86,77092034962849,False
2978,2101514,86,77086169896129,False
2978,2101514,86,77073702980569,False
2978,2101514,86,77090384292769,False
2978,2101514,86,77074580899369,False
2978,2101514,86,77091402789241,False
2978,2101514,86,77086802048281,False
2978,2101514,86,77075002302169,False
2978,2101514,86,77079075921961,False
2978,2101514,86,77087223484489,False
2978,2101514,86,77071947157969,False
2978,2101514,86,77078759861401,False
2978,2101514,86,77069910428809,False
2978,2101514,86,77090349172321,False
2978,2101514,86,77086275254641,False
2978,2101514,86,77091929600401,False
2978,2101514,86,77075072536081,False
2978,2101514,86,77087293723969,False
2978,2101514,86,77085818701609,False
2978,2101514,86,77081744903641,False
2978,2101514,86,77079848517169,False
2978,2101514,86,77080024107529,False
2978,2101514,86,77072895299689,False
2978,2101514,86,77071069254169,False
2978,2101514,86,77073527397409,False
2978,2101514,86,77086766928649,False
2978,2101514,86,77071490647369,False
2978,2101514,86,77089822366561,False
2978,2101514,86,77068014187921,False
2978,2101514,86,77091437909929,False
2980,2101514,101,77122698494209,False
2980,2101514,101,77142090265249,False
2980,2101514,101,77125789772641,False
2980,2101514,101,77134923457201,False
2980,2101514,101,77143073970769,False
2980,2101514,101,77125754644129,False
2980,2101514,101,77127792111049,False
2980,2101514,101,77125227717409,False
2980,2101514,101,77130391676881,False
2980,2101514,101,77140509323089,False
2980,2101514,101,77139490502281,False
2980,2101514,101,77121223133161,False
2980,2101514,101,77141598414841,False
2980,2101514,101,77119466769361,False
2980,2101514,101,77138823002641,False
2980,2101514,101,77141247094081,False
2980,2101514,101,77121890556649,False
2980,2101514,101,77144303611489,False
2980,2101514,101,77143917151921,False
2980,2101514,101,77137171831729,False
2980,2101514,101,77123541564001,False
2980,2101514,101,77134747804321,False
2980,2101514,101,77125965415321,False
2980,2101514,101,77131059140041,False
2980,2101514,101,77135134240921,False
2980,2101514,101,77125579001689,False
2980,2101514,101,77121047495881,False
2980,2101514,101,77139666160561,False
2980,2101514,101,77124384638401,False
2980,2101514,101,77136328687441,False
2980,2101514,101,77142441587929,False
2980,2101514,101,77122066194889,False
2980,2101514,101,77138647345321,False
2980,2101514,101,77132534595169,False
2980,2101514,101,77131234788721,False
2980,2101514,101,77130216029161,False
2980,2101514,101,77138401425409,False
2980,2101514,101,77122312088761,False
2980,2101514,101,77129443181569,False
2980,2101514,101,77131269918481,False
2980,2101514,101,77133869542921,False
2980,2101514,101,77121644663449,False
2980,2101514,101,77132956156369,False
2980,2101514,101,77142020000809,False
2980,2101514,101,77132850765961,False
2980,2101514,101,77129162147041,False
2980,2101514,101,77141387622289,False
2980,2101514,101,77130532195201,False
2980,2101514,101,77136644866009,False
2980,2101514,101,77144444142481,False
2980,2101514,101,77139349975801,False
2980,2101514,101,77143671223609,False
2980,2101514,101,77121117750769,False
2980,2101514,101,77133342588481,False
2980,2101514,101,77140614718729,False
2980,2101514,101,77127230048521,False
2980,2101514,101,77134818065449,False
2980,2101514,101,77142195661969,False
2980,2101514,101,77136855652081,False
2980,2101514,101,77128951371481,False
2980,2101514,101,77137874455489,False
2980,2101514,101,77121574408321,False
2980,2101514,101,77125649258641,False
2980,2101514,101,77127546208441,False
2980,2101514,101,77133166937401,False
2980,2101514,101,77138752739689,False
2980,2101514,101,77120942113609,False
2980,2101514,101,77134185716449,False
2980,2101514,101,77136223294729,False
2980,2101514,101,77143355030641,False
2980,2101514,101,77132639985361,False
2980,2101514,101,77141809207681,False
2980,2101514,101,77134080325201,False
2980,2101514,101,77143249633129,False
2980,2101514,101,77130005252161,False
2980,2101514,101,77136117902089,False
2980,2101514,101,77119431642289,False
2980,2101514,101,77134712673769,False
2980,2101514,101,77126000543881,False
2980,2101514,101,77131656346369,False
2980,2101514,101,77119888294849,False
2980,2101514,101,77124525151249,False
2980,2101514,101,77142301058761,False
2980,2101514,101,77133131807209,False
2980,2101514,101,77139806687329,False
2980,2101514,101,77128600079521,False
2980,2101514,101,77122944389089,False
2980,2101514,101,77126703116761,False
2980,2101514,101,77138928397129,False
2980,2101514,101,77137909586761,False
2980,2101514,101,77128916242249,False
2980,2101514,101,77144022549889,False
2980,2101514,101,77119361388169,False
2980,2101514,101,77140333663849,False
2980,2101514,101,77128108272121,False
2980,2101514,101,77137277225089,False
2980,2101514,101,77140755246361,False
2980,2101514,101,77119958549209,False
2980,2101514,101,77141774075521,False
2980,2101514,101,77118939864121,False
2980,2101514,101,77122417471969,False
2979,2101514,105,77114584183081,False
2979,2101514,105,77095230991321,False
2979,2101514,105,77107418652889,False
2979,2101514,105,77098251474721,False
2979,2101514,105,77100288578329,False
2979,2101514,105,77094177348241,False
2979,2101514,105,77103344284201,False
2979,2101514,105,77110509625081,False
2979,2101514,105,77115567713209,False
2979,2101514,105,77112511765129,False
2979,2101514,105,77104362866281,False
2979,2101514,105,77097724641961,False
2979,2101514,105,77117148399769,False
2979,2101514,105,77112055134409,False
2979,2101514,105,77098813431649,False
2979,2101514,105,77106891788809,False
2979,2101514,105,77105943438001,False
2979,2101514,105,77103836012641,False
2979,2101514,105,77095757815561,False
2979,2101514,105,77098462208329,False
2979,2101514,105,77106610795369,False
2979,2101514,105,77108261639161,False
2979,2101514,105,77100499314721,False
2979,2101514,105,77115778470481,False
2979,2101514,105,77095020262129,False
2979,2101514,105,77101517878009,False
2979,2101514,105,77103730642129,False
2979,2101514,105,77100674928601,False
2979,2101514,105,77093826135481,False
2979,2101514,105,77101974477529,False
2979,2101514,105,77111879507569,False
2979,2101514,105,77114935443121,False
2979,2101514,105,77116199985889,False
2979,2101514,105,77103976506769,False
2979,2101514,105,77114162672089,False
2979,2101514,105,77095828058929,False
2979,2101514,105,77112933271609,False
2979,2101514,105,77100710051401,False
2979,2101514,105,77106821540401,False
2979,2101514,105,77107840145449,False
2979,2101514,105,77111106751849,False
2979,2101514,105,77099234900689,False
2979,2101514,105,77102290585681,False
2979,2101514,105,77111563379761,False
2979,2101514,105,77115637965601,False
2979,2101514,105,77106364926529,False
2979,2101514,105,77112476639641,False
2979,2101514,105,77094142226929,False
2979,2101514,105,77117956312489,False
2979,2101514,105,77102676940969,False
2979,2101514,105,77109139754761,False
2979,2101514,105,77113214276569,False
2979,2101514,105,77097935374849,False
2979,2101514,105,77103028173889,False
2979,2101514,105,77093861256721,False
2979,2101514,105,77117043020161,False
2979,2101514,105,77100885665521,False
2979,2101514,105,77112090259801,False
2979,2101514,105,77113108899649,False
2979,2101514,105,77094774411769,False
2979,2101514,105,77113987042849,False
2979,2101514,105,77111949758281,False
2979,2101514,105,77110053000289,False
2979,2101514,105,77107875269881,False
2979,2101514,105,77107313279929,False
2979,2101514,105,77114689561009,False
2979,2101514,105,77101447632049,False
2979,2101514,105,77094071984329,False
2979,2101514,105,77116480996801,False
2979,2101514,105,77100042719569,False
2979,2101514,105,77112265886881,False
2979,2101514,105,77111247252601,False
2979,2101514,105,77093439802369,False
2979,2101514,105,77103625271689,False
2979,2101514,105,77109315378481,False
2979,2101514,105,77093018349169,False
2979,2101514,105,77103519901321,False
2979,2101514,105,77094352954921,False
2979,2101514,105,77118483214369,False
2979,2101514,105,77105557074529,False
2979,2101514,105,77093334438961,False
2979,2101514,105,77101553001001,False
2979,2101514,105,77096460250681,False
2979,2101514,105,77118412960681,False
2979,2101514,105,77116375617649,False
2979,2101514,105,77110720375441,False
2979,2101514,105,77104608731929,False
2979,2101514,105,77113319653561,False
2979,2101514,105,77106189306169,False
2979,2101514,105,77107348404241,False
2979,2101514,105,77110579875169,False
2979,2101514,105,77095301234449,False
2979,2101514,105,77095125626689,False
2979,2101514,105,77118729102529,False
2979,2101514,105,77112617141641,False
2979,2101514,105,77108367012769,False
2979,2101514,105,77097338299081,False
2979,2101514,105,77116516123201,False
2979,2101514,105,77117534792281,False
2979,2101514,105,77116691755321,False
2979,2101514,105,77097549031441,False
2979,2101514,105,77106716167849,False
2979,2101514,105,77113846539601,False
2979,2101514,105,77094914897641,False
2979,2101514,105,77114268049729,False
2981,2101514,102,77150241157441,False
2981,2101514,102,77160430378201,False
2981,2101514,102,77166544233601,False
2981,2101514,102,77164471117561,False
2981,2101514,102,77169601252129,False
2981,2101514,102,77151787064881,False
2981,2101514,102,77168020028089,False
2981,2101514,102,77159938469329,False
2981,2101514,102,77148660131761,False
2981,2101514,102,77170128330409,False
2981,2101514,102,77163944058601,False
2981,2101514,102,77170058053201,False
2981,2101514,102,77164681941649,False
2981,2101514,102,77152454620609,False
2981,2101514,102,77168371409809,False
2981,2101514,102,77162643987529,False
2981,2101514,102,77165700928801,False
2981,2101514,102,77163276453169,False
2981,2101514,102,77149397941729,False
2981,2101514,102,77159200608961,False
2981,2101514,102,77153087044489,False
2981,2101514,102,77156143796449,False
2981,2101514,102,77150873572249,False
2981,2101514,102,77160043878241,False
2981,2101514,102,77145498129001,False
